ㄈㄣˇㄋㄣˋㄋㄣˋ	粉嫩嫩	2
ㄈㄣˇㄌㄚˋ	粉臘	0
ㄈㄣˇㄌㄚˋㄅㄧˇ	粉臘筆	0
ㄈㄣˇㄌㄢˊ	粉藍	1
ㄈㄣˇㄌㄢˊㄙㄜˋ	粉藍色	1
ㄈㄣˇㄌㄧˋ	粉粒	2
ㄈㄣˇㄌㄧㄢˇ	粉臉	1
ㄈㄣˇㄌㄧㄥˇㄉㄢㄕㄣㄊㄧㄠˊㄎㄨㄢˇ	粉領單身條款	1
ㄈㄣˇㄍㄠ	粉膏	0
ㄈㄣˇㄏㄜˊ	粉盒	0
ㄈㄣˇㄏㄨㄥˊ	粉紅	100
ㄈㄣˇㄏㄨㄥˊㄍㄨㄟ	粉紅鮭	9
ㄈㄣˇㄏㄨㄥˊㄙㄜˋ	粉紅色	46
ㄈㄣˇㄐㄧˋ	粉劑	2
ㄈㄣˇㄐㄧㄝˋㄔㄨㄥˊ	粉介蟲	0
ㄈㄣˇㄐㄧㄤ	粉薑	0
ㄈㄣˇㄑㄧㄤˊ	粉牆	5
ㄈㄣˇㄑㄩㄢˊ	粉拳	2
ㄈㄣˇㄑㄩㄢˊㄒㄧㄡˋㄊㄨㄟˇ	粉拳繡腿	0
ㄈㄣˇㄒㄧㄝˋ	粉屑	0
ㄈㄣˇㄓㄨㄤˋ	粉狀	7
ㄈㄣˇㄔㄣˊ	粉塵	2
ㄈㄣˇㄔㄤˊ	粉腸	3
ㄈㄣˇㄕˋ	粉飾	18
ㄈㄣˇㄕˋㄇㄣˊㄇㄧㄢˋ	粉飾門面	0
ㄈㄣˇㄕˋㄊㄞˋㄆㄧㄥˊ	粉飾太平	12
ㄈㄣˇㄕㄚ	粉砂	0
ㄈㄣˇㄕㄣㄙㄨㄟˋㄍㄨˇ	粉身碎骨	17
ㄈㄣˇㄕㄨㄚ	粉刷	21
ㄈㄣˇㄕㄨㄤ	粉霜	3
ㄈㄣˇㄘˋ	粉刺	14
ㄈㄣˇㄘㄞˇ	粉彩	15
ㄈㄣˇㄘㄞˇㄏㄨㄚˋ	粉彩畫	2
ㄈㄣˇㄘㄞˇㄓˇ	粉彩紙	0
ㄈㄣˇㄙ	粉絲	145
ㄈㄣˇㄙㄓㄨㄢㄧㄝˋ	粉絲專頁	114
ㄈㄣˇㄙㄓㄨㄤˋ	粉絲狀	0
ㄈㄣˇㄙㄜˋ	粉色	7
ㄈㄣˇㄙㄜˋㄊㄧㄠˊ	粉色調	1
ㄈㄣˇㄙㄜˋㄒㄧˋ	粉色系	2
ㄈㄣˇㄙㄨㄟˋ	粉碎	46
ㄈㄣˇㄙㄨㄟˋㄐㄧ	粉碎機	0
ㄈㄣˇㄩㄢˊ	粉圓	18
ㄈㄣˇㄩㄢˊㄅㄧㄥ	粉圓冰	2
ㄈㄣˊㄇㄨˋ	墳墓	68
ㄈㄣˊㄈㄥ	焚風	9
ㄈㄣˊㄉㄧˋ	墳地	13
ㄈㄣˊㄉㄧㄢˇ	墳典	0
ㄈㄣˊㄊㄡˊㄅㄥˋㄉㄧˊ	墳頭蹦迪	19
ㄈㄣˊㄌㄩㄝˋ	焚掠	0
ㄈㄣˊㄍㄠㄐㄧˋㄍㄨㄟˇ	焚膏繼晷	1
ㄈㄣˊㄏㄜˊ	汾河	0
ㄈㄣˊㄏㄨㄚˋ	焚化	113
ㄈㄣˊㄏㄨㄚˋㄌㄨˊ	焚化爐	77
ㄈㄣˊㄏㄨㄟˇ	焚毀	20
ㄈㄣˊㄏㄨㄟˇ	焚燬	5
ㄈㄣˊㄐㄧㄡˇ	汾酒	0
ㄈㄣˊㄑㄧˇ	焚起	0
ㄈㄣˊㄑㄧㄣˊㄓㄨˇㄏㄜˋ	焚琴煮鶴	1
ㄈㄣˊㄒㄧㄤ	焚香	3
ㄈㄣˊㄒㄧㄤㄕㄠㄌㄨˊ	焚香燒爐	0
ㄈㄣˊㄓㄡ	焚舟	0
ㄈㄣˊㄓㄨㄥˇ	墳塚	0
ㄈㄣˊㄔㄤˇ	墳場	18
ㄈㄣˊㄕ	焚屍	2
ㄈㄣˊㄕㄠ	焚燒	26
ㄈㄣˊㄕㄠㄈㄚˇ	焚燒法	0
ㄈㄣˊㄕㄢ	墳山	2
ㄈㄣˊㄕㄢˋ	焚屍案	1
ㄈㄣˊㄕㄣ	焚身	2
ㄈㄣˊㄕㄨ	焚書	3
ㄈㄣˊㄕㄨㄎㄥㄖㄨˊ	焚書坑儒	2
ㄈㄣˊㄕㄨㄟˇ	汾水	0
ㄈㄣˊㄧㄤˊ	汾陽	0
ㄈㄣˋㄅㄧˇ	奮筆	1
ㄈㄣˋㄅㄧˋ	奮臂	0
ㄈㄣˋㄅㄧㄢˋ	糞便	54
ㄈㄣˋㄅㄨˊㄌㄩˋㄕㄣ	奮不慮身	0
ㄈㄣˋㄅㄨˊㄍㄨˋㄇㄧㄥˋ	奮不顧命	0
ㄈㄣˋㄅㄨˊㄍㄨˋㄕㄣ	奮不顧身	7
ㄈㄣˋㄅㄨˊㄍㄨˋㄕㄥ	奮不顧生	0
ㄈㄣˋㄅㄨˋㄌㄩˋㄕㄣ	奮不慮身	0
ㄈㄣˋㄅㄨˋㄍㄨˋㄇㄧㄥˋ	奮不顧命	0
ㄈㄣˋㄅㄨˋㄍㄨˋㄕㄣ	奮不顧身	7
ㄈㄣˋㄅㄨˋㄍㄨˋㄕㄥ	奮不顧生	0
ㄈㄣˋㄇㄟˋ	奮袂	0
ㄈㄣˋㄇㄣˋ	憤懣	6
ㄈㄣˋㄇㄧㄢˇ	奮勉	3
ㄈㄣˋㄈㄚ	奮發	27
ㄈㄣˋㄈㄚ	憤發	0
ㄈㄣˋㄈㄚㄊㄨˊㄑㄧㄤˊ	奮發圖強	5
ㄈㄣˋㄈㄚㄒㄧㄤˋㄕㄤˋ	奮發向上	5
ㄈㄣˋㄈㄚㄧㄡˇㄨㄟˊ	奮發有為	1
ㄈㄣˋㄈㄟˊ	糞肥	0
ㄈㄣˋㄈㄣˋ	忿忿	27
ㄈㄣˋㄈㄣˋ	憤憤	23
ㄈㄣˋㄈㄣˋㄅㄨˋㄆㄧㄥˊ	忿忿不平	23
ㄈㄣˋㄈㄣˋㄅㄨˋㄆㄧㄥˊ	憤憤不平	10
ㄈㄣˋㄈㄣˋㄖㄢˊ	忿忿然	1
ㄈㄣˋㄉㄡˋ	奮鬥	220
ㄈㄣˋㄉㄡˋㄇㄨˋㄅㄧㄠ	奮鬥目標	0
ㄈㄣˋㄉㄡˋㄉㄠˋㄉㄧˇ	奮鬥到底	0
ㄈㄣˋㄉㄧˋ	份地	10
ㄈㄣˋㄉㄨㄟ	糞堆	3
ㄈㄣˋㄊㄨˇ	糞土	3
ㄈㄣˋㄋㄟˋ	份內	22
ㄈㄣˋㄋㄟˋ	分內	31
ㄈㄣˋㄋㄟˋㄓㄕˋ	分內之事	1
ㄈㄣˋㄋㄧㄠˋㄉㄚˋㄔㄣˊ	糞尿大臣	4
ㄈㄣˋㄋㄨˋ	忿怒	19
ㄈㄣˋㄋㄨˋ	憤怒	232
ㄈㄣˋㄋㄨˋㄋㄧㄠˇ	憤怒鳥	11
ㄈㄣˋㄌㄧˋ	奮力	50
ㄈㄣˋㄌㄧㄤˋ	份量	88
ㄈㄣˋㄌㄧㄤˋ	分量	50
ㄈㄣˋㄎㄞˇ	憤慨	26
ㄈㄣˋㄎㄞˋ	憤愾	1
ㄈㄣˋㄎㄞˋ	憤慨	26
ㄈㄣˋㄎㄡˇㄔㄨㄢˊㄖㄢˇ	糞口傳染	4
ㄈㄣˋㄎㄡˋ	糞扣	4
ㄈㄣˋㄎㄥ	糞坑	7
ㄈㄣˋㄏㄣˋ	忿恨	2
ㄈㄣˋㄏㄣˋ	憤恨	8
ㄈㄣˋㄏㄣˋㄅㄨˋㄆㄧㄥˊ	憤恨不平	1
ㄈㄣˋㄐㄧ	憤激	4
ㄈㄣˋㄐㄧ	糞箕	0
ㄈㄣˋㄐㄧㄣˋ	奮進	7
ㄈㄣˋㄐㄧㄩˇ	憤激語	0
ㄈㄣˋㄑㄧˇ	奮起	32
ㄈㄣˋㄑㄧˇ	憤起	0
ㄈㄣˋㄑㄧˇㄏㄨˊ	奮起湖	8
ㄈㄣˋㄑㄧˇㄓˊㄓㄨㄟ	奮起直追	0
ㄈㄣˋㄑㄧˋㄊㄧㄢˊㄒㄩㄥ	憤氣填胸	0
ㄈㄣˋㄑㄧˋㄊㄧㄢˊㄧㄥ	憤氣填膺	0
ㄈㄣˋㄓˋ	奮志	0
ㄈㄣˋㄓˋ	忿鷙	0
ㄈㄣˋㄓㄠˇㄓㄤㄧㄚˊ	奮爪張牙	0
ㄈㄣˋㄓㄢˋ	奮戰	41
ㄈㄣˋㄓㄢˋㄅㄨˊㄒㄧㄝˋ	奮戰不懈	2
ㄈㄣˋㄓㄢˋㄉㄠˋㄉㄧˇ	奮戰到底	1
ㄈㄣˋㄔˊ	糞池	3
ㄈㄣˋㄔㄡˋㄙㄨˋ	糞臭素	4
ㄈㄣˋㄕˊㄐㄧˊㄙㄨˊ	憤時嫉俗	0
ㄈㄣˋㄕˋ	憤世	7
ㄈㄣˋㄕˋㄐㄧˊㄒㄧㄝˊ	憤世嫉邪	0
ㄈㄣˋㄕˋㄐㄧˊㄙㄨˊ	憤世嫉俗	4
ㄈㄣˋㄕˋㄐㄧˊㄙㄨˊ	憤世疾俗	2
ㄈㄣˋㄕˋㄐㄧˊㄜˋ	憤世疾惡	0
ㄈㄣˋㄕㄣㄅㄨˊㄍㄨˋ	奮身不顧	0
ㄈㄣˋㄕㄣㄅㄨˋㄍㄨˋ	奮身不顧	0
ㄈㄣˋㄕㄤˋ	份上	114
ㄈㄣˋㄕㄨˋ	份數	15
ㄈㄣˋㄖㄢˊ	忿然	1
ㄈㄣˋㄖㄢˊ	憤然	6
ㄈㄣˋㄖㄢˊㄌㄧˊㄑㄩˋ	憤然離去	0
ㄈㄣˋㄖㄤˇ	糞壤	0
ㄈㄣˋㄗˇ	份子	567
ㄈㄣˋㄗˇ	分子	612
ㄈㄣˋㄗ˙	份子	567
ㄈㄣˋㄗ˙	分子	612
ㄈㄣˋㄜˊ	份額	7
ㄈㄣˋㄧˋ	奮翼	0
ㄈㄣˋㄧㄢˊ	忿言	0
ㄈㄣˋㄨ	糞污	0
ㄈㄣˋㄨˇㄧㄤˊㄨㄟ	奮武揚威	0
ㄈㄣˋㄨㄞˋ	份外	8
ㄈㄣˋㄨㄞˋ	分外	35
ㄈㄣˋㄨㄞˋㄧㄢˇㄏㄨㄥˊ	分外眼紅	1
ㄈㄣˋㄩㄢˋ	憤怨	0
ㄈㄣˋㄩㄥˇ	奮勇	48
ㄈㄣˋㄩㄥˇㄒㄧㄤˋㄑㄧㄢˊ	奮勇向前	0
ㄈㄣㄅㄟˋ	分被	12
ㄈㄣㄅㄟˋ	分貝	28
ㄈㄣㄅㄟㄍㄥ	分杯羹	1
ㄈㄣㄅㄢ	分班	58
ㄈㄣㄅㄢㄎㄠˇㄕˋ	分班考試	0
ㄈㄣㄅㄥㄉㄤˋㄒㄧ	分崩蕩析	0
ㄈㄣㄅㄥㄌㄧˊㄒㄧ	分崩離兮	0
ㄈㄣㄅㄥㄌㄧˊㄒㄧ	分崩離析	11
ㄈㄣㄅㄧㄝˊ	分別	1662
ㄈㄣㄅㄧㄝˊㄅㄨˋㄐㄩ	分別部居	0
ㄈㄣㄅㄧㄝˊㄔㄨ	分別出	7
ㄈㄣㄅㄧㄝˊㄘㄞˊㄔㄢˇㄓˋ	分別財產制	3
ㄈㄣㄅㄧㄢ	分邊	1
ㄈㄣㄅㄧㄢˋ	分辨	167
ㄈㄣㄅㄧㄢˋ	分辯	1
ㄈㄣㄅㄧㄢˋㄌㄩˋ	分辨率	1
ㄈㄣㄅㄧㄢˋㄓㄣㄐㄧㄚˇ	分辨真假	1
ㄈㄣㄅㄧㄢˋㄕˋㄈㄟ	分辨是非	0
ㄈㄣㄅㄧㄢˋㄕㄢˋㄜˋ	分辨善惡	0
ㄈㄣㄅㄨˋ	分佈	231
ㄈㄣㄅㄨˋ	分布	355
ㄈㄣㄅㄨˋ	分部	62
ㄈㄣㄅㄨˋㄊㄨˊ	分佈圖	1
ㄈㄣㄅㄨˋㄎㄞ	分不開	6
ㄈㄣㄅㄨˋㄑㄧㄥ	分不清	18
ㄈㄣㄅㄨˋㄑㄧㄥㄔㄨˇ	分不清楚	6
ㄈㄣㄅㄨˋㄑㄩ	分佈區	5
ㄈㄣㄅㄨˋㄑㄩ	分布區	7
ㄈㄣㄅㄨˋㄔㄨ	分不出	5
ㄈㄣㄆㄞˊ	分排	2
ㄈㄣㄆㄞˊ	分牌	0
ㄈㄣㄆㄞˋ	分派	44
ㄈㄣㄆㄟˋ	分配	802
ㄈㄣㄆㄟˋㄈㄚˊ	分配閥	0
ㄈㄣㄆㄟˋㄌㄩˋ	分配律	0
ㄈㄣㄆㄟˋㄌㄩˋ	分配率	2
ㄈㄣㄆㄟˋㄍㄟˇ	分配給	33
ㄈㄣㄆㄟˋㄑㄧˋ	分配器	0
ㄈㄣㄆㄧ	分批	23
ㄈㄣㄆㄧㄐㄧㄠㄏㄨㄛˋ	分批交貨	0
ㄈㄣㄆㄧㄐㄧㄣˋㄒㄧㄥˊ	分批進行	0
ㄈㄣㄇㄣˊ	分門	16
ㄈㄣㄇㄣˊㄅㄧㄝˊㄌㄟˋ	分門別類	16
ㄈㄣㄇㄧˇ	分米	0
ㄈㄣㄇㄧˋ	分泌	147
ㄈㄣㄇㄧˋㄍㄨㄢˇ	分泌管	0
ㄈㄣㄇㄧˋㄒㄧㄢˋ	分泌腺	0
ㄈㄣㄇㄧˋㄨˋ	分泌物	25
ㄈㄣㄇㄧㄠˇ	分秒	23
ㄈㄣㄇㄧㄠˇㄅㄧˋㄓㄥ	分秒必爭	5
ㄈㄣㄇㄧㄠˇㄅㄨˋㄔㄚ	分秒不差	0
ㄈㄣㄇㄧㄢˇ	分娩	25
ㄈㄣㄇㄧㄥˊ	分明	190
ㄈㄣㄇㄧㄥˊㄕˋ	分明是	15
ㄈㄣㄇㄨˇ	分母	12
ㄈㄣㄈㄚ	分發	299
ㄈㄣㄈㄚˇ	分法	75
ㄈㄣㄈㄟ	分飛	1
ㄈㄣㄈㄟ	紛飛	25
ㄈㄣㄈㄣ	分分	36
ㄈㄣㄈㄣ	紛紛	765
ㄈㄣㄈㄣㄇㄧㄠˇㄇㄧㄠˇ	分分秒秒	2
ㄈㄣㄈㄣㄏㄜˊㄏㄜˊ	分分合合	8
ㄈㄣㄈㄣㄖㄠˇㄖㄠˇ	紛紛擾擾	10
ㄈㄣㄈㄣㄧˋㄌㄨㄣˋ	紛紛議論	2
ㄈㄣㄈㄣㄧㄤˊㄧㄤˊ	紛紛揚揚	1
ㄈㄣㄈㄤ	芬芳	35
ㄈㄣㄈㄥ	分封	17
ㄈㄣㄈㄨˋ	分付	0
ㄈㄣㄈㄨˋ	分赴	1
ㄈㄣㄈㄨˋ	吩咐	50
ㄈㄣㄈㄨˋ	芬馥	0
ㄈㄣㄉㄜˊ	分得	42
ㄈㄣㄉㄜˊㄉㄠˋ	分得到	1
ㄈㄣㄉㄜˊㄑㄧㄥ	分得清	2
ㄈㄣㄉㄜˊㄔㄨ	分得出	4
ㄈㄣㄉㄜ˙	分的	832
ㄈㄣㄉㄠˋ	分到	58
ㄈㄣㄉㄠˋ	分道	12
ㄈㄣㄉㄠˋㄧㄤˊㄅㄧㄠ	分道揚鑣	7
ㄈㄣㄉㄢ	分擔	105
ㄈㄣㄉㄤˇ	分檔	3
ㄈㄣㄉㄤˇ	分黨	22
ㄈㄣㄉㄤˋ	分當	19
ㄈㄣㄉㄥˇ	分等	14
ㄈㄣㄉㄧˋ	分地	85
ㄈㄣㄉㄧㄝˊㄦˊㄓˋ	紛迭而至	19
ㄈㄣㄉㄧㄢˇ	分點	78
ㄈㄣㄉㄧㄢˋ	分店	37
ㄈㄣㄉㄨˋ	分度	1
ㄈㄣㄉㄨˋㄊㄡˊ	分度頭	0
ㄈㄣㄉㄨˋㄍㄨㄟ	分度規	0
ㄈㄣㄉㄨˋㄑㄧˋ	分度器	0
ㄈㄣㄉㄨㄛㄐㄧㄥ	芬多精	5
ㄈㄣㄉㄨㄟˋ	分對	11
ㄈㄣㄉㄨㄟˋ	分隊	23
ㄈㄣㄉㄨㄟˋㄓㄤˇ	分隊長	4
ㄈㄣㄉㄨㄢˋ	分段	27
ㄈㄣㄉㄨㄢˋㄐㄧㄣˋㄒㄧㄥˊ	分段進行	0
ㄈㄣㄉㄨㄢˋㄕˋ	分段式	1
ㄈㄣㄉㄨㄢˋㄕㄡㄆㄧㄠˋ	分段收票	0
ㄈㄣㄊㄚˋ	紛沓	3
ㄈㄣㄊㄡˊ	分頭	40
ㄈㄣㄊㄡˊㄅㄢˋㄌㄧˇ	分頭辦理	0
ㄈㄣㄊㄡˊㄌㄞˊ	分頭來	0
ㄈㄣㄊㄡˊㄑㄩˋ	分頭去	0
ㄈㄣㄊㄢ	分攤	44
ㄈㄣㄊㄧㄥˊ	分庭	14
ㄈㄣㄊㄧㄥˊㄎㄤˋㄌㄧˇ	分庭伉禮	0
ㄈㄣㄊㄧㄥˊㄎㄤˋㄌㄧˇ	分庭抗禮	14
ㄈㄣㄊㄧㄥˊㄎㄤˋㄌㄧˇ	分廷抗禮	0
ㄈㄣㄊㄨˊ	分途	3
ㄈㄣㄌㄜ˙	分了	47
ㄈㄣㄌㄞˊ	分來	48
ㄈㄣㄌㄞˊㄈㄣㄑㄩˋ	分來分去	1
ㄈㄣㄌㄟˋ	分類	639
ㄈㄣㄌㄟˋㄈㄚˇ	分類法	9
ㄈㄣㄌㄟˋㄒㄩㄝˊ	分類學	14
ㄈㄣㄌㄟˋㄓㄤˋ	分類帳	0
ㄈㄣㄌㄟˋㄓㄤˋ	分類賬	0
ㄈㄣㄌㄟˋㄔㄥˊㄘㄜˋ	分類成冊	1
ㄈㄣㄌㄢˊ	分欄	6
ㄈㄣㄌㄢˊ	分籃	0
ㄈㄣㄌㄢˊ	芬蘭	112
ㄈㄣㄌㄢˊㄏㄨㄚˋ	芬蘭話	0
ㄈㄣㄌㄢˊㄖㄣˊ	芬蘭人	13
ㄈㄣㄌㄢˊㄨㄣˊ	芬蘭文	1
ㄈㄣㄌㄢˊㄩˇ	芬蘭語	4
ㄈㄣㄌㄧˊ	分離	295
ㄈㄣㄌㄧˊㄈㄚˇ	分離法	0
ㄈㄣㄌㄧˊㄔㄨ	分離出	24
ㄈㄣㄌㄧˊㄔㄨㄌㄞˊ	分離出來	6
ㄈㄣㄌㄧˊㄕˋ	分離式	3
ㄈㄣㄌㄧˊㄕˋㄌㄥˇㄑㄧˋㄐㄧ	分離式冷氣機	1
ㄈㄣㄌㄧˋ	分利	15
ㄈㄣㄌㄧˋ	分力	2
ㄈㄣㄌㄧˋ	分立	65
ㄈㄣㄌㄧㄝˋ	分列	8
ㄈㄣㄌㄧㄝˋ	分裂	287
ㄈㄣㄌㄧㄝˋㄈㄚˇ	分裂法	4
ㄈㄣㄌㄧㄝˋㄒㄧㄥˋ	分裂性	0
ㄈㄣㄌㄧㄝˋㄓㄨˇㄧˋ	分裂主義	0
ㄈㄣㄌㄧㄝˋㄕˋ	分列式	1
ㄈㄣㄌㄧㄝˋㄨㄟˊ	分列為	0
ㄈㄣㄌㄧㄝˋㄨㄟˊ	分裂為	4
ㄈㄣㄌㄧㄡˊ	分流	48
ㄈㄣㄌㄧㄡˋ	分餾	0
ㄈㄣㄌㄧㄡˋㄈㄚˇ	分餾法	0
ㄈㄣㄌㄧㄡˋㄊㄚˇ	分餾塔	0
ㄈㄣㄌㄧㄡˋㄑㄧˋ	分餾器	0
ㄈㄣㄌㄧㄥˇ	分領	3
ㄈㄣㄌㄧㄥˊ	分齡	11
ㄈㄣㄌㄨˋ	分路	10
ㄈㄣㄌㄨˋ	分錄	4
ㄈㄣㄌㄨˋㄧㄤˊㄅㄧㄠ	分路揚鑣	0
ㄈㄣㄌㄨㄢˋ	紛亂	27
ㄈㄣㄌㄨㄢˋㄅㄨˋㄋㄧㄥˊ	紛亂不寧	0
ㄈㄣㄌㄨㄣˋ	紛論	0
ㄈㄣㄍㄜ	分割	156
ㄈㄣㄍㄜˊ	分格	2
ㄈㄣㄍㄜˊ	分隔	49
ㄈㄣㄍㄜˊㄈㄨˊ	分隔符	1
ㄈㄣㄍㄜˊㄉㄠˇ	分隔島	4
ㄈㄣㄍㄜˊㄒㄧㄢˋ	分隔線	3
ㄈㄣㄍㄜ˙	分個	3
ㄈㄣㄍㄜㄎㄞ	分割開	3
ㄈㄣㄍㄜㄨㄟˊ	分割為	3
ㄈㄣㄍㄟˇ	分給	61
ㄈㄣㄍㄢㄍㄨㄥˋㄎㄨˇ	分甘共苦	0
ㄈㄣㄍㄨㄛˊ	分國	28
ㄈㄣㄍㄨㄛˋ	分過	4
ㄈㄣㄍㄨㄛˋㄌㄞˊ	分過來	0
ㄈㄣㄍㄨㄟˇ	分軌	19
ㄈㄣㄍㄨㄢˇ	分管	1
ㄈㄣㄍㄨㄢˇ	分館	37
ㄈㄣㄍㄨㄤ	分光	5
ㄈㄣㄍㄨㄤㄉㄨˋ	分光度	0
ㄈㄣㄍㄨㄤㄐㄧˋ	分光計	0
ㄈㄣㄍㄨㄤㄐㄧㄥˋ	分光鏡	1
ㄈㄣㄍㄨㄥ	分工	284
ㄈㄣㄍㄨㄥㄏㄜˊㄗㄨㄛˋ	分工合作	34
ㄈㄣㄍㄨㄥㄙ	分公司	84
ㄈㄣㄎㄜ	分科	16
ㄈㄣㄎㄜˋ	分課	1
ㄈㄣㄎㄞ	分開	268
ㄈㄣㄎㄞㄌㄞˊ	分開來	32
ㄈㄣㄎㄨㄢˇ	分款	0
ㄈㄣㄏㄜˊ	分合	13
ㄈㄣㄏㄠˇ	分好	11
ㄈㄣㄏㄠˊ	分毫	9
ㄈㄣㄏㄠˊㄅㄨˋㄓˊ	分毫不直	0
ㄈㄣㄏㄠˊㄅㄨˋㄔㄚ	分毫不差	1
ㄈㄣㄏㄠˋ	分號	21
ㄈㄣㄏㄤˊ	分行	84
ㄈㄣㄏㄨˋㄓㄤˋ	分戶帳	0
ㄈㄣㄏㄨㄚˋ	分化	148
ㄈㄣㄏㄨㄟˋ	分會	72
ㄈㄣㄏㄨㄥˊ	分紅	23
ㄈㄣㄏㄨㄥˊㄉㄠˋ	分洪道	2
ㄈㄣㄏㄨㄥˊㄏㄞˋㄌㄩˋ	紛紅駭綠	0
ㄈㄣㄐㄧ	分機	37
ㄈㄣㄐㄧˊ	分級	139
ㄈㄣㄐㄧˊ	分集	5
ㄈㄣㄐㄧˊㄘㄨㄟˋㄏㄨㄛˇ	分級淬火	0
ㄈㄣㄐㄧˋ	分季	2
ㄈㄣㄐㄧˋ	分寄	0
ㄈㄣㄐㄧˋ	分際	23
ㄈㄣㄐㄧㄚ	分家	46
ㄈㄣㄐㄧㄚˋ	分架	0
ㄈㄣㄐㄧㄝˇ	分解	156
ㄈㄣㄐㄧㄝˇㄇㄟˊ	分解酶	1
ㄈㄣㄐㄧㄝˇㄉㄧㄠˋ	分解掉	4
ㄈㄣㄐㄧㄝˇㄔㄥˊ	分解成	13
ㄈㄣㄐㄧㄝˇㄨㄟˊ	分解為	1
ㄈㄣㄐㄧㄝˊ	分截	6
ㄈㄣㄐㄧㄝˊ	分節	15
ㄈㄣㄐㄧㄝˊㄉㄨˊㄧㄣㄘㄠˊ	分節讀音槽	19
ㄈㄣㄐㄧㄝˋ	分界	35
ㄈㄣㄐㄧㄝˋㄒㄧㄢˋ	分界線	7
ㄈㄣㄐㄧㄠˇㄑㄧˋ	分角器	0
ㄈㄣㄐㄧㄡˇㄅㄧˋㄏㄜˊ	分久必合	0
ㄈㄣㄐㄧㄣˋ	分進	32
ㄈㄣㄐㄧㄣˋㄏㄜˊㄐㄧˊ	分進合擊	11
ㄈㄣㄐㄧㄣㄅㄛㄌㄧㄤˇ	分斤撥兩	0
ㄈㄣㄐㄧㄣㄅㄞㄌㄧㄤˇ	分斤掰兩	0
ㄈㄣㄐㄩ	分居	33
ㄈㄣㄐㄩˊ	分局	324
ㄈㄣㄐㄩˊㄓㄤˇ	分局長	48
ㄈㄣㄐㄩˋ	分句	35
ㄈㄣㄐㄩㄢˋ	分卷	4
ㄈㄣㄐㄩㄢˋㄧㄚㄙㄨㄛ	分卷壓縮	4
ㄈㄣㄑㄧˇ	分起	2
ㄈㄣㄑㄧˇ	紛起	3
ㄈㄣㄑㄧˇㄌㄞˊ	分起來	0
ㄈㄣㄑㄧˊ	分岐	2
ㄈㄣㄑㄧˊ	分期	77
ㄈㄣㄑㄧˊ	分枝	16
ㄈㄣㄑㄧˊ	分歧	111
ㄈㄣㄑㄧˊ	紛歧	7
ㄈㄣㄑㄧˊ	芬奇	4
ㄈㄣㄑㄧˊㄈㄨˋㄎㄨㄢˇ	分期付款	19
ㄈㄣㄑㄧㄢˊ	分錢	13
ㄈㄣㄑㄧㄥ	分清	13
ㄈㄣㄑㄩ	分區	226
ㄈㄣㄑㄩˋ	分去	16
ㄈㄣㄑㄩㄙㄞˋ	分區賽	0
ㄈㄣㄑㄩㄢˊ	分權	35
ㄈㄣㄑㄩㄢˊ	酚醛	0
ㄈㄣㄑㄩㄢˊㄕㄨˋㄓ	酚醛樹脂	0
ㄈㄣㄑㄩㄢˊㄙㄨˋㄐㄧㄠ	酚醛塑膠	0
ㄈㄣㄑㄩㄣˊ	分群	3
ㄈㄣㄒㄧ	分析	2194
ㄈㄣㄒㄧㄏㄨㄚˋㄒㄩㄝˊ	分析化學	1
ㄈㄣㄒㄧㄐㄧㄚ	分析家	17
ㄈㄣㄒㄧㄑㄧˋ	分析器	1
ㄈㄣㄒㄧㄒㄧㄥˊ	分析型	1
ㄈㄣㄒㄧㄔㄨ	分析出	11
ㄈㄣㄒㄧㄔㄨㄌㄞˊ	分析出來	2
ㄈㄣㄒㄧㄕ	分析師	68
ㄈㄣㄒㄧㄠ	分銷	10
ㄈㄣㄒㄧㄠˇ	分曉	10
ㄈㄣㄒㄧㄠˋ	分校	51
ㄈㄣㄒㄧㄠㄉㄧㄢˋ	分銷店	0
ㄈㄣㄒㄧㄠㄕㄤ	分銷商	4
ㄈㄣㄒㄧㄢˋ	分線	1
ㄈㄣㄒㄧㄢˋㄍㄨㄟ	分線規	0
ㄈㄣㄒㄧㄣ	分心	34
ㄈㄣㄒㄧㄣˋ	分信	3
ㄈㄣㄒㄧㄤ	分箱	0
ㄈㄣㄒㄧㄤ	芬香	1
ㄈㄣㄒㄧㄤˇ	分享	1320
ㄈㄣㄒㄧㄤˋ	分相	10
ㄈㄣㄒㄧㄤㄇㄞˋㄌㄩˇ	分香賣履	0
ㄈㄣㄒㄧㄧˊ	分析儀	7
ㄈㄣㄒㄧㄩˇ	分析語	2
ㄈㄣㄒㄩㄢˇ	分選	3
ㄈㄣㄓ	分之	3818
ㄈㄣㄓ	分支	80
ㄈㄣㄓˇ	分指	2
ㄈㄣㄓˋ	分治	22
ㄈㄣㄓˋ	分置	4
ㄈㄣㄓˋ	分至	20
ㄈㄣㄓˋㄊㄚˋㄌㄞˊ	紛至沓來	4
ㄈㄣㄓㄐㄧㄍㄨㄢ	分支機關	0
ㄈㄣㄓㄔㄨㄑㄩˋ	分支出去	1
ㄈㄣㄓㄢˋ	分佔	5
ㄈㄣㄓㄢˋ	分站	12
ㄈㄣㄓㄣ	分針	6
ㄈㄣㄓㄣˇ	分診	4
ㄈㄣㄓㄤ	分章	6
ㄈㄣㄓㄤˇ	分長	7
